  1.445154230314355E-004   6.12697339833716     
  2.588543326606123E-004   6.82087652592227     
  4.728215750538893E-004   6.69481069572667     
  6.298581895967683E-004   6.43189674193932     
  6.535740115371478E-004   6.97556813380601     
  7.162003732645087E-004   7.67765155859962     
  8.919815291736397E-004   8.27997903748802     
  1.009304299974284E-003   8.12268378994346     
  1.211321518152172E-003   7.62046245344521     
  1.247268370845265E-003   7.27571083300747     
  1.389345248804586E-003   7.30921596418657     
  1.530425343236955E-003   6.49890054673323     
  1.702831377042765E-003   7.01750831058035     
  1.796156522237368E-003   6.20632208897815     
  1.858131208448273E-003   5.71984167759125     
  2.026422796578113E-003   6.55696795241077     
  2.244333531301627E-003   5.74047947937377     
  2.347582427628569E-003   6.43324628635875     
  2.541603408360983E-003   5.77515220510339     
  2.746711753257777E-003   6.97771970984947     
  2.837570308108564E-003   7.68147491686384     
  2.864124603043580E-003   7.50920934422047     
  3.048247720208505E-003   6.71331533877184     
  3.243581219513151E-003   7.46992588786263     
  3.436126498920255E-003   6.93308070768637     
  3.515985742015193E-003   6.17786491113376     
  3.710432717924363E-003   6.66603926571876     
  3.844889503026191E-003   6.27699168837769     
  3.951843786754974E-003   6.25068141587481     
  4.094053504650728E-003   6.77410867808318     
  4.128641428814504E-003   7.00665618557376     
  4.136407323523706E-003   5.45212085223522     
  4.262918430076934E-003   5.12681527927093     
  4.271823575359297E-003   5.40171785124346     
  4.358013132256967E-003   5.43604413914645     
  4.415162235353501E-003   5.85805603921138     
  4.565229092978152E-003   6.04871476753617     
  4.675234557574110E-003   7.28949177171227     
  4.769300163896053E-003   7.63016670749121     
  4.912422108964929E-003   7.46067018094758     
  5.074313317545043E-003   6.30222669573925     
  5.118377209455726E-003   7.07951380981336     
  5.323895674986351E-003   7.87967216367359     
  5.444964990765789E-003   7.37025878709645     
  5.607745686796662E-003   6.95973675231311     
  5.786725563002588E-003   6.69515694396140     
  5.845895284601057E-003   5.98263305946147     
  6.027934878251721E-003   7.34138670115614     
  6.056670610512131E-003   7.38615332252340     
  6.260310091602771E-003   6.41771281558949     
  6.360970464713156E-003   5.23298982978240     
  6.381990988603425E-003   5.65403515111410     
  6.540177244253010E-003   4.83371483496522     
  6.554829740673537E-003   5.22151643065696     
  6.656938253380230E-003   5.63212828084775     
  6.684266568023074E-003   6.24113484082068     
  6.738904916423788E-003   5.94550862408560     
  6.901516339829593E-003   6.73231272139701     
  6.909746413300008E-003   6.43057328380185     
  6.927369646703076E-003   6.58821300172551     
  7.141558079865020E-003   5.26892162937677     
  7.272311733721974E-003   4.52017444475333     
  7.486441423821957E-003   5.07410103868048     
  7.491493437484332E-003   6.30088502497890     
  7.527035642488859E-003   6.19314568684719     
  7.538348011364951E-003   4.74639072247139     
  7.563715204566606E-003   4.99069413967477     
  7.746121091647195E-003   5.37480573642971     
  7.851129371303117E-003   5.04774483401829     
  7.985478449624793E-003   6.10747942275908     
  8.044012992708511E-003   5.74133757575760     
  8.084401034197795E-003   4.93819275844650     
  8.236838839674028E-003   4.60107873548194     
  8.421134583324384E-003   4.42310925736550     
  8.567794535235736E-003   4.12985787516084     
  8.747791102175698E-003   4.98077702205602     
  8.763394140381584E-003   5.34529385126833     
  8.865121303040197E-003   4.27518131969999     
  9.024170533145992E-003   3.75121618483380     
  9.101545498273956E-003   4.05734953204986     
  9.296056646446130E-003   5.50390556838179     
  9.417297380468922E-003   6.30505027341172     
  9.522968377933035E-003   5.37897311435264     
  9.724554255533533E-003   4.84116215314040     
  9.747775332667338E-003   5.47322526585796     
  9.884517322845728E-003   5.74591733606125     
  9.990047598012728E-003   4.11444977613787     
  1.001902982138912E-002   3.79318025718176     
  1.014402068526564E-002   3.91878613603199     
  1.029584986589253E-002   5.08240211468389     
  1.033959690384832E-002   4.87818752578740     
  1.045456008851415E-002   5.37206094560717     
  1.048099580689548E-002   4.33181998915639     
  1.067788686116242E-002   4.69796078183131     
  1.076254591546784E-002   5.96055561195139     
  1.087518608498889E-002   6.34924916318454     
  1.093968152877544E-002   7.26871202427287     
  1.112004598586069E-002   7.24295479363076     
  1.116795712594703E-002   6.23012856923213     
  1.132909389153726E-002   5.75309008291062     
  1.137919082984849E-002   5.95301892862402     
  1.145428765003309E-002   5.73423744827410     
  1.160702762216204E-002   5.68060685583107     
  1.175790687444715E-002   6.23666941787339     
  1.178751266547411E-002   6.62172216881933     
  1.200701170366069E-002   5.25719269899208     
  1.215545074336849E-002   5.09470934393116     
  1.217678405300090E-002   6.51843237197634     
  1.232657008879744E-002   6.42083879855979     
  1.238686399175012E-002   6.75602528449683     
  1.242575157104472E-002   6.17937934705745     
  1.257621202484611E-002   6.84848590112312     
  1.276317874824170E-002   7.19669051969399     
  1.297220536267264E-002   6.47026463470251     
  1.318730792234704E-002   6.54502044472247     
  1.323045601317134E-002   6.03298118842635     
  1.331218023948151E-002   4.94879597837872     
  1.336752066350505E-002   5.41331897496741     
